wordList,condition,conditionCode,audioFile,trialType,corrFlash,corrBeeps,f1Start,f2Start,f3Start,f4Start,b1Start,b2Start,b3Start,b4Start,f1Color,f2Color,f3Color,f4Color,b1Vol,b2Vol,b3Vol,b4Vol,crossColor,crossContrast,firstResp,toneHz1,audioFile1,playNumber1,toneHz2,audioFile2,playNum2,cond,ravenProblem,wordPresentation.thisRepN,wordPresentation.thisTrialN,wordPresentation.thisN,wordPresentation.thisIndex,flashPractice.thisRepN,flashPractice.thisTrialN,flashPractice.thisN,flashPractice.thisIndex,beepPractice.thisRepN,beepPractice.thisTrialN,beepPractice.thisN,beepPractice.thisIndex,practiceLoops.thisRepN,practiceLoops.thisTrialN,practiceLoops.thisN,practiceLoops.thisIndex,overarchingBreak.thisRepN,overarchingBreak.thisTrialN,overarchingBreak.thisN,overarchingBreak.thisIndex,SIFI_VisualTrials.thisRepN,SIFI_VisualTrials.thisTrialN,SIFI_VisualTrials.thisN,SIFI_VisualTrials.thisIndex,SIFI_AudTrials.thisRepN,SIFI_AudTrials.thisTrialN,SIFI_AudTrials.thisN,SIFI_AudTrials.thisIndex,SifiLoops.thisRepN,SifiLoops.thisTrialN,SifiLoops.thisN,SifiLoops.thisIndex,pitchPracticeLoop.thisRepN,pitchPracticeLoop.thisTrialN,pitchPracticeLoop.thisN,pitchPracticeLoop.thisIndex,repeatPitch.thisRepN,repeatPitch.thisTrialN,repeatPitch.thisN,repeatPitch.thisIndex,pitchTestFull.thisRepN,pitchTestFull.thisTrialN,pitchTestFull.thisN,pitchTestFull.thisIndex,ravenPracticeLoop.thisRepN,ravenPracticeLoop.thisTrialN,ravenPracticeLoop.thisN,ravenPracticeLoop.thisIndex,ravenTestLoop.thisRepN,ravenTestLoop.thisTrialN,ravenTestLoop.thisN,ravenTestLoop.thisIndex,welcomeTxt.started,goOnAndStart.started,goOnAndStart.keys,goOnAndStart.rt,helloWordTest.started,key_resp_14.started,key_resp_14.keys,key_resp_14.rt,preWordFixCross.started,wordText_2.started,preWordFixCross.stopped,wordText_2.stopped,wordListTime,text_7.started,text_7.stopped,text_8.started,text_8.stopped,helloInstr.started,beginPractPress.started,beginPractPress.keys,beginPractPress.rt,text_4.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,practiceTypeHeader.started,fillInText.started,crossSetup.started,crossSetup.stopped,firstResponseQ,flashCondition,flashCode,practiceBeep1.started,practiceBeeps2.started,gratP1.started,practiceBeeps3.started,gratP1.stopped,practiceBeeps4.started,gratP2.started,gratP2.stopped,gratP3.started,gratP3.stopped,gratP4.started,gratP4.stopped,text_2.started,text_2.stopped,R1GeneralPrompt_3.started,flashPromptTxt_2.started,mouseClick1Vis.started,polygonVis_F1.started,polygonVis_F2.started,polygonVis_F3.started,polygonVis_F4.started,flashVisOpt1.started,flashVisOpt2.started,flashVisOpt3.started,flashVisOpt4.started,flashPic.started,rollingOnVis.started,key_resp_12.started,mouseClick1Vis.x,mouseClick1Vis.y,mouseClick1Vis.leftButton,mouseClick1Vis.midButton,mouseClick1Vis.rightButton,mouseClick1Vis.time,mouseClick1Vis.clicked_name,clickCounter,flashClick,flashRespNum,key_resp_12.keys,key_resp_12.rt,text_5.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,R1GeneralPrompt_4.started,beepPrompt_uniAud.started,mouseClickAudB.started,polygonAud_B1.started,polygonAud_B2.started,polygonAud_B3.started,polygonAud_B4.started,beepAudOpt1.started,beepAudOpt2.started,beepAudOpt3.started,beepAudOpt4.started,speakerPic.started,rollingOnAud.started,key_resp_13.started,mouseClickAudB.x,mouseClickAudB.y,mouseClickAudB.leftButton,mouseClickAudB.midButton,mouseClickAudB.rightButton,mouseClickAudB.time,mouseClickAudB.clicked_name,beepClick,beepRespNum,key_resp_13.keys,key_resp_13.rt,text_6.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,R1GeneralPrompt_2.started,flashPromptTxt.started,beepPromptTxt.started,mouseClick1.started,mouseClickB.started,polygonF0.started,polygonF2.started,polygonF3.started,polygonF1.started,polygonB0.started,polygonB1.started,polygonB2.started,polygonB3.started,flashOpt0.started,flashOpt1.started,flashOpt2.started,flashOpt3.started,beepOpt0.started,beepOpt1.started,beepOpt2.started,beepOpt3.started,flashPicBisen.started,beepPicBisen.started,rollingOn.started,key_resp_11.started,mouseClick1.x,mouseClick1.y,mouseClick1.leftButton,mouseClick1.midButton,mouseClick1.rightButton,mouseClick1.time,mouseClick1.clicked_name,mouseClickB.x,mouseClickB.y,mouseClickB.leftButton,mouseClickB.midButton,mouseClickB.rightButton,mouseClickB.time,mouseClickB.clicked_name,key_resp_11.keys,key_resp_11.rt,goToTask.started,spaceToStart.started,spaceToStart.keys,spaceToStart.rt,flashGoGo.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,b1Test.started,b2Test.started,grat1.started,b3Test.started,grat1.stopped,b4Test.started,grat2.started,grat2.stopped,grat3.started,grat3.stopped,grat4.started,grat4.stopped,text.started,text.stopped,beepGoGo.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,bisenGoGo.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,breatheBro.started,image.started,moveOnTxt.started,keysToMoveOn.started,keysToMoveOn.keys,keysToMoveOn.rt,topAppTxt.started,text_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,holdHereTxt.started,holdKeys.started,holdKeys.keys,holdKeys.rt,helloPitches.started,PitchLetsGo.started,PitchLetsGo.keys,PitchLetsGo.rt,cross_hold.started,tone1.started,tone2.started,getResponse.started,responsePrompt.started,getResponse.keys,getResponse.rt,feedbackWriting.started,feedbackWriting.stopped,cross_hold.stopped,PlsGoTxt.started,LetsGoAlready.started,LetsGoAlready.keys,LetsGoAlready.rt,RavenInstrTxt.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,ravenProbIm.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_9.started,keytoExitCode1.started,keytoExitCode1.keys,keytoExitCode1.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,548.5,548.5Tone_audFile.wav,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3450.7035379509907,3451.903858452692,3452.844055391694,3452.904077788,3452.904077788,1,0.940169291003258,,,3451.7037852310023,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,560.0,560Tone_audFile.wav,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3453.854324013999,3455.054635531697,3456.00491502269,3456.0650204580015,3456.0650204580015,2,0.8109976319974521,,,3454.8545414089895,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,564.0,564Tone_audFile.wav,2,550.0,550Tone_audFile.wav,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456.89525935,3458.0955429116934,3459.035781150704,3459.095845816002,3459.095845816002,1,1.500343363994034,,,3457.8955206769897,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,549.0,549Tone_audFile.wav,22,550.0,550Tone_audFile.wav,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3460.606304707995,3461.8065781557,3462.756883235698,3462.8169265729957,3462.8169265729957,2,1.1864135280047776,,,3461.60662277299,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,550.5,550.5Tone_audFile.wav,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464.017300013991,3465.207613712692,3466.1578721106985,3466.2179663129937,3466.2179663129937,2,0.7146874640020542,,,3465.017508745994,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,548.5,548.5Tone_audFile.wav,23,550.0,550Tone_audFile.wav,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.958057654003,3468.1384526866955,3469.088669702693,3469.148796230991,3469.148796230991,2,1.1510868610057514,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,546.5,546.5Tone_audFile.wav,27,550.0,550Tone_audFile.wav,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3470.3190729439957,3471.509374680702,3472.4596495826904,3472.5197281610017,3472.5197281610017,1,1.4602420369919855,,,3471.3193180059898,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,554.0,554Tone_audFile.wav,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473.9901455029903,3475.1904919606955,3476.1406618876995,3476.200713461003,3476.200713461003,2,1.0677630260033766,,,3474.9903553449985,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,551.5,551.5Tone_audFile.wav,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477.2810977119952,3478.481401877702,3479.4217204596994,3479.4816022469895,3479.4816022469895,2,0.7304092800040962,,,3478.2813177240023,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,536.0,536Tone_audFile.wav,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480.231816321,3481.4222948136944,3482.3725459476905,3482.432575875995,3482.432575875995,1,0.763521202999982,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.5,550.5Tone_audFile.wav,20,550.0,550Tone_audFile.wav,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483.21277572299,3484.4131104766916,3485.353431055692,3485.413339228995,3485.413339228995,2,2.1659764729993185,,,3484.2130307530024,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,545.0,545Tone_audFile.wav,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487.594005125997,3488.7943522976916,3489.7345659607004,3489.794660529995,3489.794660529995,1,0.7453181290038629,,,3488.594259356003,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,556.0,556Tone_audFile.wav,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,21,21,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490.5548789439927,3491.755136563696,3492.695461899703,3492.75543151499,3492.75543151499,2,0.6728961869957857,,,3491.5551805180003,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,555Tone_audFile.wav,11,550.0,550Tone_audFile.wav,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,22,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493.445764447999,3494.6460073066905,3495.5862213226997,3495.6462673839997,3495.6462673839997,2,1.622273913002573,,,3494.44596127799,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,544Tone_audFile.wav,31,550.0,550Tone_audFile.wav,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,23,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497.2967368239915,3498.4871139796946,3499.4274670607033,3499.4873140650016,3499.4873140650016,2,1.076692461996572,,,,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,562.0,562Tone_audFile.wav,4,550.0,550Tone_audFile.wav,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,24,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.5777366559923,3501.768034713698,3502.7181855026924,3502.7783625629963,3502.7783625629963,1,0.7457168190012453,,,3501.577997030996,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,556Tone_audFile.wav,10,550.0,550Tone_audFile.wav,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,25,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3503.5386193329905,3504.7288528267004,3505.679043539704,3505.7391350199905,3505.7391350199905,1,0.720961963001173,,,3504.5386640149954,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,538Tone_audFile.wav,37,550.0,550Tone_audFile.wav,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,26,26,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506.4894650959905,3507.679743671694,3508.6300038057,3508.690032429993,3508.690032429993,2,0.8988589140062686,,,3507.489600643996,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,543.0,543Tone_audFile.wav,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,27,27,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509.6003189929907,3510.800582378701,3511.740890920692,3511.800923310002,3511.800923310002,1,0.6348086959915236,,,3510.6005251280003,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,548.0,548Tone_audFile.wav,24,550.0,550Tone_audFile.wav,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,28,28,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3512.4511995889916,3513.651406450698,3514.59191006069,3514.6517855010025,3514.6517855010025,2,1.0081656399997883,,,3513.4513494419953,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,554.5,554.5Tone_audFile.wav,12,550.0,550Tone_audFile.wav,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,29,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515.672001792991,3516.872396760699,3517.812553599701,3517.8726925959927,3517.8726925959927,1,0.7311292629892705,,,3516.672228273994,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,550Tone_audFile.wav,-1,547.0,547Tone_audFile.wav,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,30,30,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.622900931994,3519.823211992704,3520.763474253696,3520.823495320001,3520.823495320001,2,1.1804474420059705,,,3519.62308809199,,,,,,,,,,,,,,,,,4,001,2023-02-02_09h10.38.369,SIFI_RandomRespOrder_AttemptGratingBackto3Beeps_111022_MERGINGFINAL,2022.2.5,99.95007293813936,
