Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2,InstrTextVar,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,letsGoAlready.keys,letsGoAlready.rt,letsGoAlready.started,letsGoAlready.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,fixCross.started,fixCross.stopped,fixCross2.started,fixCross2.stopped,answerPrompt.started,answerPrompt.stopped,getAnswer.text,getAnswer.started,getAnswer.stopped,goToNext.keys,goToNext.rt,goToNext.started,goToNext.stopped,stretchBreakTxrt.started,stretchBreakTxrt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,exitTxt.started,exitTxt.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
creep.wav,creep.mpg,creep,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,27,27,78,,,,,,,,,,,,,,,191.0188544759294,None,192.51876919495407,None,193.90212662692647,None,"dream
",193.90212662692647,None,return,1.8340308630140498,193.98572417302057,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
crop.wav,crop.mpg,crop,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,28,28,87,,,,,,,,,,,,,,,195.85214943101164,None,197.35198224894702,None,198.7354253019439,None,crumb,198.7354253019439,None,return,1.2489489269210026,198.81891313393135,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
bail.wav,bail.mpg,bail,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav,,,,,,0,29,29,10,,,,,,,,,,,,,,,200.08551516092848,None,201.58520673494786,None,202.95228441199288,None,"an
",202.95228441199288,None,return,7.0002422229154035,203.0355226569809,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
duet.wav,duet.mpg,duet,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav,,,,,,0,30,30,62,,,,,,,,,,,,,,,210.06886146694887,None,211.56865854898933,None,212.95213404495735,None,duet,212.95213404495735,None,return,0.8164113370003179,213.0354528769385,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
game.wav,game.mpg,game,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,31,31,18,,,,,,,,,,,,,,,213.8689057859592,None,215.35373834194615,None,216.7355307909893,None,gay,216.7355307909893,None,return,1.864961871993728,216.81884491699748,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
curb.wav,curb.mpg,curb,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,32,32,8,,,,,,,,,,,,,,,218.70226129202638,None,220.20191298192367,None,221.56895155494567,None,curb,221.56895155494567,None,return,0.7915403370279819,221.65220397501253,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
cape.wav,cape.mpg,cape,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav,,,,,,0,33,33,107,,,,,,,,,,,,,,,222.4688535919413,None,223.96882083301898,None,225.3522415800253,None,cape,225.3522415800253,None,return,0.6803155830129981,225.4355117479572,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
flank.wav,flank.mpg,flank,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav,,,,,,0,34,34,72,,,,,,,,,,,,,,,226.13570306403562,None,227.6351515399292,None,229.01886559498962,None,flank,229.01886559498962,None,return,1.06151254393626,229.10224091995042,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
blade.wav,blade.mpg,blade,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav,,,,,,0,35,35,28,,,,,,,,,,,,,,,230.18557148100808,None,231.68545534892473,None,233.06890700792428,None,blade,233.06890700792428,None,return,1.3076502399053425,233.1522602000041,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
egg.wav,egg.mpg,egg,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav,,,,,,0,36,36,21,,,,,,,,,,,,,,,234.48564821400214,None,235.98548349295743,None,237.36891186598223,None,egg,237.36891186598223,None,return,0.6875356439268216,237.45222654298414,None,,,,,,,,,,,,,23,001,2023_Feb_16_1322,SpeechDraft1Carolyn_lessNoise,2021.2.3,60.01316114714144,
